Time,Conductivity,Temperature,Pressure,Temperature,DO Mg/L,Dissolved O₂ concentration,PAR,pH,Turbidity,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Dissolved O₂ saturation,Density anomaly
11/17/22 12:10,0.031808041,7.723022461,10.55013561,7.817699909,9.50715332,297.0985413,78.42236328,9.352884293,0.707519531,0.417635918,0.414230227,0.023096381,1438.018188,47.47399902,79.96512604,-0.112551965
11/17/22 12:10,0.031206856,7.723297119,10.55312538,7.817699909,9.507178711,297.0993347,79.38574219,9.35601902,0.911865234,0.420625687,0.417195618,0.022695284,1438.018921,46.57635498,79.96512604,-0.112872335
11/17/22 12:10,0.031653091,7.724578857,10.5541544,7.817699909,9.507160156,297.0987549,74.74267578,9.351691246,0.497070313,0.421654701,0.418216228,0.022992775,1438.024658,47.24063492,79.96513367,-0.112703242
11/17/22 12:10,0.030954747,7.723144531,10.55201054,7.817699909,9.507188477,297.0996399,60.26806641,9.347820282,0.749267578,0.419510841,0.416089863,0.02252725,1438.017944,46.20027924,79.96512604,-0.113002831
11/17/22 12:10,0.031807281,7.72265625,10.5511055,7.804800034,9.466895508,295.8404846,94.70166016,9.352183342,0.786376953,0.418605804,0.415192187,0.023095921,1438.016602,47.47335815,79.60135651,-0.112526879
11/17/22 12:10,0.03200065,7.721405029,10.54978943,7.804800034,9.466887695,295.8402405,81.85546875,9.355412483,0.889404297,0.417289734,0.413886875,0.023225177,1438.011597,47.76366806,79.60137939,-0.112359445
11/17/22 12:10,0.031459406,7.720306396,10.54612637,7.804800034,9.46690918,295.8409119,80.65332031,9.355139732,0.889648438,0.413626671,0.410253674,0.022864079,1438.00647,46.95729065,79.60136414,-0.112602344
11/17/22 12:10,0.031884756,7.719970703,10.54201984,7.804800034,9.466890625,295.840332,72.95996094,9.349126816,0.936035156,0.409520149,0.40618065,0.023147993,1438.005371,47.59263611,79.60137177,-0.112377204
11/17/22 12:10,0.031614356,7.721435547,10.54161644,7.804800034,9.466901367,295.8406677,68.16943359,9.341921806,0.965087891,0.409116745,0.405780524,0.022967326,1438.01123,47.18704987,79.60135651,-0.112605959
11/17/22 12:10,0.031148143,7.721710205,10.54281044,7.804800034,9.466919922,295.8412476,77.81835938,9.331183434,0.967773438,0.410310745,0.406964779,0.022656331,1438.011963,46.49082947,79.60134888,-0.112863294
11/17/22 12:10,0.031865384,7.721954346,10.54626656,7.804800034,9.466891602,295.8403625,80.61279297,9.328817368,1.003662109,0.413766861,0.410392702,0.023134798,1438.013794,47.56103134,79.60135651,-0.112479559
11/17/22 12:10,0.031303089,7.723419189,10.5496645,7.804800034,9.466916016,295.8411255,159.3046875,9.334733009,0.963867188,0.417164803,0.413762957,0.022759445,1438.019409,46.71981812,79.60137177,-0.112844929
11/17/22 12:10,0.031769302,7.723602295,10.55187511,7.797899723,9.455272461,295.4772644,72.11279297,9.342905998,0.972167969,0.41937542,0.415955544,0.023070451,1438.020508,47.41539764,79.49017334,-0.112597063
11/17/22 12:10,0.031632133,7.735351563,10.5540657,7.797899723,9.45527832,295.4774475,64.81396484,9.344314575,0.960693359,0.42156601,0.418128252,0.022977449,1438.069824,47.19486618,79.49016571,-0.113327664
11/17/22 12:10,0.030355785,7.738555908,10.55346584,7.797899723,9.455331055,295.4790955,76.49853516,9.349171638,0.981445313,0.420966148,0.417533308,0.022126779,1438.082275,45.28643036,79.49017334,-0.114189944
11/17/22 12:10,0.031672049,7.735595703,10.55107021,7.797899723,9.455275391,295.477356,74.91015625,9.350475311,1.134277344,0.418570518,0.415157199,0.023004042,1438.070801,47.25408936,79.49015808,-0.113334873
11/17/22 12:10,0.031245591,7.732910156,10.54729939,7.797899723,9.455291992,295.4778748,73.09863281,9.3421278,0.999511719,0.41479969,0.411417127,0.022719998,1438.059204,46.6213913,79.49015045,-0.11342652
11/17/22 12:10,0.030858221,7.730712891,10.54570484,7.797899723,9.455307617,295.478363,85.52392578,9.334813118,1.037353516,0.413205147,0.409835577,0.022462105,1438.049683,46.04628372,79.49014282,-0.113514665
11/17/22 12:10,0.030625191,7.728851318,10.54477406,7.797899723,9.455317383,295.4786682,69.40966797,9.330945015,0.980957031,0.412274361,0.40891239,0.022307089,1438.041626,45.70098114,79.49015808,-0.113536844
11/17/22 12:10,0.031536121,7.7293396,10.54491615,7.797899723,9.455280273,295.4775085,66.09667969,9.33050251,0.961181641,0.412416458,0.409053326,0.022914156,1438.044434,47.05968094,79.49016571,-0.113080676
11/17/22 12:10,0.031071275,7.73034668,10.54498577,7.789899826,9.478237305,296.1949158,70.87011719,9.332136154,1.030517578,0.412486076,0.409122378,0.022604108,1438.048218,46.36468506,79.66732025,-0.113384315
11/17/22 12:10,0.03072264,7.731079102,10.5448246,7.789899826,9.478251953,296.1953735,90.5546875,9.34135437,1.039550781,0.412324905,0.408962518,0.022371758,1438.051147,45.8434906,79.66733551,-0.113611638
11/17/22 12:10,0.031284329,7.730926514,10.54455662,7.789899826,9.478228516,296.1946411,74.92822266,9.342008591,0.938964844,0.412056923,0.408696711,0.022746056,1438.050781,46.68183136,79.66732025,-0.113306341
11/17/22 12:10,0.031691067,7.730865479,10.54542065,7.789899826,9.478211914,296.1941223,63.63427734,9.342877388,0.933349609,0.412920952,0.409553707,0.023017328,1438.050903,47.28883743,79.66730499,-0.113082774
11/17/22 12:10,0.03190412,7.731109619,10.54934311,7.789899826,9.478204102,296.1938782,71.21826172,9.332366943,0.942382813,0.416843414,0.413444191,0.023159461,1438.052246,47.60641861,79.66732788,-0.112964536
11/17/22 12:10,0.030277515,7.738525391,10.55525017,7.789899826,9.478272461,296.1960144,76.32470703,9.330247879,0.892333984,0.422750473,0.41930306,0.022074709,1438.082031,45.16970062,79.66732788,-0.114221021
11/17/22 12:10,0.031710435,7.73550415,10.55487156,7.789899826,9.478213867,296.1941833,76.46289063,9.339792252,0.899414063,0.422371864,0.41892755,0.023029659,1438.070679,47.31148148,79.66732788,-0.113290888
11/17/22 12:10,0.031652015,7.732299805,10.55371761,7.789899826,9.47821582,296.1942444,71.75976563,9.335343361,0.809082031,0.421217918,0.417783022,0.022991087,1438.057129,47.22863388,79.66732788,-0.113145012
11/17/22 12:10,0.031691417,7.731079102,10.55091095,7.790499687,9.449011719,295.2816162,72.31103516,9.323353767,1.247070313,0.418411255,0.414999247,0.023017531,1438.05188,47.28907394,79.42307281,-0.113068187
11/17/22 12:10,0.031556632,7.731048584,10.54611683,7.790499687,9.449016602,295.2817688,74.62011719,9.317905426,0.879394531,0.413617134,0.410244197,0.022927621,1438.051758,47.08799362,79.42304993,-0.11316121
11/17/22 12:10,0.030975195,7.73248291,10.54499245,7.790499687,9.449040039,295.2825012,69.25341797,9.318520546,1.110595703,0.412492752,0.409128994,0.022539847,1438.057129,46.21849442,79.42306519,-0.113556792
11/17/22 12:10,0.030645166,7.733581543,10.53956795,7.790499687,9.449050781,295.2828369,78.99023438,9.323308945,0.786376953,0.407068253,0.403748721,0.022319907,1438.061401,45.72462463,79.4230423,-0.113820535
11/17/22 12:10,0.031168118,7.737030029,10.53634739,7.790499687,9.449029297,295.2821655,70.34228516,9.327003479,0.824707031,0.403847694,0.400554448,0.022667892,1438.076172,46.50033188,79.42303467,-0.113755237
11/17/22 12:10,0.031168118,7.738098145,10.53867149,7.790499687,9.449030273,295.282196,74.27197266,9.31911087,0.923583984,0.406171799,0.402859598,0.022667767,1438.080811,46.49892044,79.4230423,-0.113804867
11/17/22 12:10,0.032001726,7.73727417,10.53804398,7.790499687,9.448996094,295.2811279,80.99707031,9.316979408,1.062988281,0.405544281,0.402237177,0.023223793,1438.078125,47.74368286,79.4230423,-0.11331846
11/17/22 12:10,0.030761378,7.733032227,10.53763294,7.790499687,9.449046875,295.2827148,74.54882813,9.316774368,1.149169922,0.405133247,0.401829511,0.022397354,1438.059204,45.89873886,79.42304993,-0.11373703
11/17/22 12:10,0.030432113,7.733093262,10.5388546,7.78399992,9.441540039,295.0481262,67.04785156,9.310629845,1.066162109,0.406354904,0.403041214,0.022178117,1438.059204,45.40736389,79.3471756,-0.113909093
11/17/22 12:10,0.031208443,7.734283447,10.53712273,7.78399992,9.441507813,295.0471191,72.29199219,9.31210041,0.825683594,0.404623032,0.401323438,0.022695081,1438.064819,46.56414413,79.34716797,-0.113573644
11/17/22 12:10,0.031072421,7.737518311,10.54430485,7.78399992,9.441515625,295.0473633,85.97021484,9.314791679,0.851318359,0.411805153,0.408446997,0.022604067,1438.078247,46.35691452,79.34718323,-0.113795323
11/17/22 12:10,0.031362947,7.736297607,10.55250263,7.78399992,9.441505859,295.0470581,77.65722656,9.316213608,0.898681641,0.420002937,0.416577935,0.022797836,1438.073608,46.79198074,79.34719086,-0.113531992
11/17/22 12:10,0.031576443,7.733734131,10.55085373,7.78399992,9.441496094,295.0467529,71.66552734,9.334060669,0.890625,0.418354034,0.414942473,0.022940505,1438.062988,47.11394882,79.34719086,-0.113280646
11/17/22 12:10,0.031826653,7.733978271,10.55243206,7.78399992,9.441487305,295.0464783,64.703125,9.324748039,0.876464844,0.419932365,0.41650793,0.023107395,1438.064209,47.48694611,79.34720612,-0.113154056
11/17/22 12:10,0.031381175,7.735321045,10.55544758,7.78399992,9.441505859,295.0470581,67.875,9.321895599,0.939453125,0.422947884,0.419498861,0.022810102,1438.069458,46.82047653,79.34720612,-0.113452442
11/17/22 12:10,0.031458329,7.736480713,10.55465412,7.78399992,9.441501953,295.046936,82.17382813,9.322332382,0.962158203,0.422154427,0.418711871,0.022861402,1438.074463,46.93404007,79.34719086,-0.113481405
11/17/22 12:10,0.030858982,7.737091064,10.55512905,7.786299706,9.44350293,295.1094666,83.52880859,9.320307732,0.884277344,0.422629356,0.419182926,0.022461921,1438.076538,46.03905106,79.3682785,-0.113831792
11/17/22 12:10,0.031129731,7.737884521,10.55422592,7.786299706,9.443492188,295.1091309,76.89501953,9.322461128,0.973144531,0.421726227,0.418287188,0.022642208,1438.080078,46.44193649,79.36828613,-0.113737809
11/17/22 12:10,0.03184716,7.742584229,10.56242466,7.786299706,9.443464844,295.1082764,60.79248047,9.321889877,0.953369141,0.429924965,0.42641905,0.023119956,1438.100586,47.50589371,79.36828613,-0.113585486
11/17/22 12:10,0.030819483,7.737915039,10.56317425,7.786299706,9.443507813,295.1096191,69.18896484,9.335485458,0.963867188,0.430674553,0.427162528,0.022435522,1438.080078,45.97904205,79.36829376,-0.113860767
11/17/22 12:10,0.030994151,7.735168457,10.56337261,7.786299706,9.443500977,295.1094055,68.48974609,9.326491356,0.835449219,0.430872917,0.427359283,0.022552174,1438.068726,46.24324417,79.36829376,-0.113610722
11/17/22 12:10,0.031072421,7.736907959,10.56608772,7.786299706,9.443498047,295.109314,70.92822266,9.322525024,0.811523438,0.433588028,0.430052251,0.02260413,1438.07605,46.35771942,79.36830902,-0.113655171
11/17/22 12:10,0.031264644,7.736297607,10.56804562,7.786299706,9.443491211,295.1091003,74.75683594,9.326672554,0.799072266,0.435545921,0.43199417,0.022732297,1438.07373,46.64531708,79.36830902,-0.113508966
11/17/22 12:10,0.032582778,7.734588623,10.56957531,7.786299706,9.4434375,295.1074219,73.53759766,9.332717896,0.977294922,0.437075615,0.433511406,0.023612136,1438.067749,48.6142807,79.36830902,-0.112704084
11/17/22 12:10,0.031536881,7.730255127,10.56958199,7.783299923,9.450431641,295.3259888,67.70947266,9.332580566,0.924316406,0.437082291,0.433518022,0.022914542,1438.048584,47.05958176,79.42089844,-0.113013032
11/17/22 12:10,0.030722992,7.726776123,10.57174015,7.783299923,9.450466797,295.3270874,69.65625,9.327870369,1.025146484,0.439240456,0.435658574,0.022372432,1438.033447,45.84963989,79.42090607,-0.113236589
11/17/22 12:10,0.031187486,7.724761963,10.57825565,7.783299923,9.450449219,295.3265381,66.41943359,9.323539734,1.006103516,0.445755959,0.442120939,0.022682196,1438.025391,46.54550171,79.4209137,-0.112844239
11/17/22 12:10,0.032137688,7.722869873,10.57530403,7.783299923,9.45040918,295.3252869,70.17626953,9.320930481,0.975097656,0.442804337,0.439193398,0.02331648,1438.018188,47.9662056,79.42092896,-0.112246358
11/17/22 12:10,0.031033684,7.724273682,10.57451057,7.783299923,9.450454102,295.3266907,64.34619141,9.314281464,1.019775391,0.44201088,0.438406408,0.022579726,1438.023193,46.31660461,79.4209137,-0.112916229
11/17/22 12:10,0.031228285,7.726287842,10.58321095,7.783299923,9.450449219,295.3265381,75.80664063,9.304753304,1.002685547,0.45071125,0.447035849,0.022709219,1438.031982,46.6043663,79.42092896,-0.112885315
11/17/22 12:10,0.031362563,7.724639893,10.5903616,7.783299923,9.450445313,295.326416,70.33935547,9.306399345,1.079345703,0.4578619,0.454128176,0.02279895,1438.025146,46.80696106,79.42094421,-0.112685814
11/17/22 12:10,0.031789057,7.721984863,10.59011936,7.783299923,9.450428711,295.3258972,67.4765625,9.309425354,1.101074219,0.457619667,0.45388791,0.023083827,1438.014404,47.44706726,79.42095184,-0.1123097
11/17/22 12:10,0.031555835,7.720825195,10.59150505,7.781699657,9.410254883,294.0704651,67.15234375,9.307534218,0.930908203,0.459005356,0.455262303,0.022928335,1438.009521,47.10052872,79.08017731,-0.112361045
11/17/22 12:10,0.031807281,7.721618652,10.59101486,7.781699657,9.410244141,294.0701294,70.62451172,9.30036068,0.711425781,0.458515167,0.454776108,0.02309604,1438.012939,47.47476578,79.08019257,-0.11227489
11/17/22 12:10,0.031536881,7.722839355,10.59058285,7.781699657,9.410255859,294.0704956,71.25244141,9.295742989,0.895751953,0.458083153,0.45434761,0.022915442,1438.0177,47.06953049,79.08018494,-0.112489924
11/17/22 12:10,0.031245941,7.723693848,10.58920479,7.781699657,9.410267578,294.0708618,69.40869141,9.291118622,0.878662109,0.456705093,0.452980787,0.022721292,1438.021118,46.63415909,79.0802002,-0.112699575
11/17/22 12:10,0.031671703,7.724182129,10.58935356,7.781699657,9.41025,294.0703125,65.39453125,9.284745216,0.873779297,0.456853867,0.453128368,0.023005234,1438.023438,47.2689476,79.08018494,-0.112500534
11/17/22 12:10,0.030975195,7.72467041,10.58897209,7.781699657,9.41027832,294.0711975,67.32177734,9.280378342,0.819580078,0.456472397,0.452749997,0.022540694,1438.024902,46.22879028,79.0802002,-0.112899833
11/17/22 12:10,0.031052668,7.725646973,10.59037971,7.781699657,9.410275391,294.071106,74.78320313,9.278642654,0.860595703,0.45788002,0.454146147,0.022592217,1438.029175,46.34312439,79.08019257,-0.112907404
11/17/22 12:10,0.031807281,7.726043701,10.59168339,7.781699657,9.410244141,294.0701294,70.84960938,9.277590752,1.037353516,0.459183693,0.45543918,0.023095472,1438.031494,47.4687767,79.08019257,-0.11252303
11/17/22 12:10,0.031265717,7.725646973,10.59444809,7.781599998,9.418869141,294.3396606,68.20947266,9.277070999,0.793945313,0.461948395,0.458181351,0.022734247,1438.029419,46.66107941,79.1522522,-0.11277467
11/17/22 12:10,0.031013519,7.725799561,10.59456825,7.781599998,9.418879883,294.3399963,66.22949219,9.278822899,0.837158203,0.462068558,0.458300531,0.022566108,1438.029907,46.28449631,79.15227509,-0.112916579
11/17/22 12:10,0.030781507,7.726165771,10.59319305,7.781599998,9.418888672,294.340271,81.77978516,9.277288437,0.843261719,0.460693359,0.456936538,0.022411469,1438.03125,45.93776321,79.15225983,-0.113067097
11/17/22 12:10,0.030954747,7.726104736,10.59124184,7.781599998,9.418880859,294.3400269,76.61914063,9.272006035,1.074951172,0.458742142,0.455001235,0.022526907,1438.031128,46.19638062,79.15225983,-0.112981189
11/17/22 12:10,0.031111157,7.726867676,10.58950996,7.781599998,9.418874023,294.3398132,64.67382813,9.26914978,0.904296875,0.457010269,0.453283489,0.022631068,1438.034302,46.42879868,79.15223694,-0.112949948
11/17/22 12:10,0.031634551,7.72833252,10.58778191,7.781599998,9.418851563,294.3391113,68.13183594,9.271965981,0.993408203,0.455282211,0.451569527,0.022979923,1438.040894,47.20791245,79.15224457,-0.112763774
11/17/22 12:10,0.031110363,7.734832764,10.58897018,7.781599998,9.418874023,294.3398132,63.52783203,9.27867794,0.975830078,0.45647049,0.45274812,0.022629637,1438.067749,46.41707611,79.15223694,-0.113406144
11/17/22 12:10,0.031013519,7.732421875,10.59118366,7.781599998,9.41887793,294.3399353,64.328125,9.281873703,0.942626953,0.458683968,0.454943538,0.022565372,1438.057739,46.27576447,79.1522522,-0.113309545
11/17/22 12:10,0.031071624,7.737548828,10.5932579,7.783299923,9.436676758,294.8961487,73.82617188,9.277927399,0.802978516,0.460758209,0.457000852,0.022603516,1438.079224,46.35568619,79.30513,-0.113560683
11/17/22 12:10,0.031478778,7.740692139,10.59469891,7.783299923,9.436660156,294.8956299,79.95996094,9.274165154,0.807861328,0.462199211,0.458430111,0.022874514,1438.092773,46.9589119,79.30514526,-0.113516941
11/17/22 12:10,0.030819833,7.73928833,10.59588718,7.783299923,9.436686523,294.8964539,70.29736328,9.269854546,0.823974609,0.463387489,0.459608704,0.0224356,1438.086304,45.97776413,79.30513763,-0.113780612
11/17/22 12:10,0.031052668,7.736907959,10.59473896,7.783299923,9.436677734,294.8961792,65.48242188,9.280867577,0.836425781,0.462239265,0.458469838,0.022590959,1438.076538,46.32825089,79.30514526,-0.11352705
11/17/22 12:10,0.030955413,7.737609863,10.59049511,7.783299923,9.436679688,294.8962402,68.63085938,9.285927773,1.101074219,0.457995415,0.454260588,0.022526089,1438.079224,46.18223572,79.30511475,-0.113639148
11/17/22 12:10,0.031498142,7.73815918,10.58920002,7.783299923,9.436658203,294.8955688,65.18652344,9.277504921,0.894042969,0.456700325,0.452976078,0.022887738,1438.082031,46.99119568,79.30512238,-0.113388822
11/17/22 12:10,0.030994944,7.735687256,10.5880003,7.783299923,9.436677734,294.8961792,63.87646484,9.27180481,0.975585938,0.455500603,0.451786131,0.022552636,1438.071289,46.2437439,79.30513,-0.113520717
11/17/22 12:10,0.031808425,7.735229492,10.5896883,7.783299923,9.436645508,294.8951721,63.39550781,9.278454781,0.897216797,0.457188606,0.453460366,0.023095058,1438.069946,47.45805359,79.30513,-0.113054783
11/17/22 12:10,0.031071624,7.732543945,10.59286594,7.783199787,9.411923828,294.1226196,74.41357422,9.284376144,0.890869141,0.460366249,0.45661211,0.022604076,1438.058228,46.36229324,79.09695435,-0.113277537
11/17/22 12:10,0.031032538,7.729248047,10.59637165,7.783199787,9.411926758,294.1227112,74.52441406,9.281290054,0.801757813,0.463871956,0.460089207,0.022578401,1438.044434,46.30833054,79.09695435,-0.113093792
11/17/22 12:10,0.031090643,7.73223877,10.59701061,7.783199787,9.411923828,294.1226196,61.90820313,9.280917168,1.088134766,0.464510918,0.460722983,0.022616785,1438.056885,46.39107895,79.09695435,-0.113230029
11/17/22 12:10,0.030045092,7.7371521,10.59605694,7.783199787,9.41196582,294.1239319,75.52539063,9.284871101,1.043945313,0.463557243,0.459777087,0.021920217,1438.07666,44.82471466,79.09696198,-0.11406844
11/17/22 12:10,0.031633727,7.738800049,10.59534359,7.783199787,9.411901367,294.1219177,69.77441406,9.281246185,0.904052734,0.462843895,0.45906955,0.022978067,1438.084961,47.19260788,79.09695435,-0.113323681
11/17/22 12:10,0.031691417,7.735321045,10.60536385,7.783199787,9.411902344,294.1219482,66.34912109,9.265619278,0.905517578,0.472864151,0.469008088,0.023016982,1438.070435,47.28335953,79.09698486,-0.1130463
11/17/22 12:10,0.031789057,7.722137451,10.61637688,7.783199787,9.411901367,294.1219177,61.98876953,9.26878643,0.958007813,0.483877182,0.479931295,0.0230838,1438.015503,47.44686127,79.09701538,-0.112191335
11/17/22 12:10,0.031750318,7.715026855,10.61911488,7.783199787,9.411904297,294.1220093,60.30615234,9.282017708,0.952148438,0.486615181,0.482646972,0.023058854,1437.985718,47.39865112,79.09701538,-0.111795269
11/17/22 12:10,0.031634107,7.711578369,10.62132645,7.788799763,9.427867188,294.6208496,59.58007813,9.271586418,0.949707031,0.488826752,0.484840512,0.022981707,1437.971069,47.22980881,79.24199677,-0.111650949
11/17/22 12:10,0.031052258,7.711486816,10.6234827,7.788799763,9.427892578,294.6216431,56.91699219,9.271583557,0.912597656,0.490983009,0.486979187,0.022593522,1437.970337,46.36122513,79.24199677,-0.111944341
11/17/22 12:10,0.030722992,7.71383667,10.62431622,7.788799763,9.42790625,294.6220703,66.05224609,9.277833939,0.931884766,0.491816521,0.487805903,0.022373775,1437.97998,45.86655807,79.24201202,-0.112248101
11/17/22 12:10,0.030549087,7.711791992,10.62804699,7.788799763,9.427914063,294.6223145,64.04101563,9.259928703,0.995361328,0.495547295,0.491506249,0.022258108,1437.971069,45.60958862,79.24200439,-0.112206505
11/17/22 12:10,0.031653475,7.70880127,10.63982773,7.788799763,9.42787207,294.6210022,61.03857422,9.250900269,1.017333984,0.507328033,0.503190935,0.022994982,1437.959717,47.26246643,79.24204254,-0.111393931
11/17/22 12:10,0.031265717,7.706634521,10.63812828,7.788799763,9.427887695,294.6214905,52.05078125,9.265568733,1.028808594,0.505628586,0.501505315,0.022736454,1437.950439,46.68638229,79.24203491,-0.11148558
11/17/22 12:10,0.032156672,7.706756592,10.63719082,7.788799763,9.427850586,294.6203308,52.25488281,9.264099121,1.033935547,0.504691124,0.500575542,0.023331337,1437.95166,48.01660156,79.24203491,-0.111023469
11/17/22 12:10,0.031616133,7.707122803,10.63866329,7.788799763,9.427874023,294.6210632,50.40478516,9.26111412,0.997802734,0.506163597,0.502035975,0.022970259,1437.952759,47.20896912,79.24203491,-0.111324447
11/17/22 12:10,0.031071275,7.706970215,10.64120865,7.781999588,9.398694336,293.709198,65.49365234,9.24694252,0.973388672,0.508708954,0.50456059,0.022606708,1437.951538,46.39559555,78.98348236,-0.111592912
11/17/22 12:10,0.031265311,7.706878662,10.64281082,7.781999588,9.398686523,293.7089539,64.42675781,9.240986824,0.951171875,0.510311127,0.506149709,0.022736156,1437.951416,46.68544769,78.98348236,-0.111476946
11/17/22 12:10,0.031555835,7.706878662,10.64314842,7.781999588,9.398674805,293.7085876,65.34472656,9.239179611,0.934814453,0.510648727,0.506484568,0.022930037,1437.95166,47.1192627,78.98348999,-0.111320978
11/17/22 12:10,0.031284329,7.707458496,10.64444733,7.781999588,9.398686523,293.7089539,58.13330078,9.247820854,0.88671875,0.511947632,0.507772863,0.022748776,1437.953857,46.71307373,78.98349762,-0.111491724
11/17/22 12:10,0.032234147,7.708099365,10.64228344,7.781999588,9.398647461,293.7077332,52.94921875,9.242521286,1.038085938,0.509783745,0.505626619,0.023382921,1437.957275,48.13044357,78.98348999,-0.111033597
11/17/22 12:10,0.03130338,7.708129883,10.64010334,7.781999588,9.39868457,293.7088928,51.58349609,9.235708237,0.983154297,0.507603645,0.503464282,0.02276141,1437.956665,46.74062347,78.98348236,-0.111540602
11/17/22 12:10,0.031691831,7.708282471,10.63977718,7.781999588,9.398667969,293.708374,51.90234375,9.231923103,0.942382813,0.507277489,0.503140807,0.023020655,1437.957764,47.32043457,78.9834671,-0.111344434
11/17/22 12:10,0.03076214,7.708862305,10.64121532,7.781999588,9.398708008,293.7096252,57.55810547,9.227780342,0.94921875,0.50871563,0.504567206,0.022400387,1437.959351,45.93151855,78.98348999,-0.111863977
11/17/22 12:10,0.031536471,7.709106445,10.64334679,7.769599915,9.414454102,294.2016907,60.24072266,9.222483635,0.924316406,0.510847092,0.506681263,0.022916837,1437.960938,47.08735275,79.09195709,-0.11145635
11/17/22 12:10,0.031926028,7.70916748,10.64515018,7.769599915,9.414439453,294.2012329,58.43066406,9.219881058,0.905761719,0.51265049,0.508469999,0.023176927,1437.96167,47.66892624,79.09197235,-0.111244037
11/17/22 12:10,0.032098569,7.710296631,10.64810467,7.769599915,9.414431641,294.2009888,61.14306641,9.218095779,0.893066406,0.515604973,0.511400342,0.023292031,1437.966553,47.92499924,79.09195709,-0.111201922
11/17/22 12:10,0.031885102,7.710693359,10.6492672,7.769599915,9.414442383,294.2013245,63.15820313,9.226736069,0.90234375,0.516767502,0.512553394,0.023149393,1437.968018,47.60574341,79.09197235,-0.111332259
11/17/22 12:10,0.031342782,7.711242676,10.64684868,7.769599915,9.414462891,294.2019653,56.49902344,9.225624084,0.922363281,0.514348984,0.510154605,0.022787327,1437.969849,46.79530334,79.09195709,-0.111663217
11/17/22 12:10,0.030800877,7.710906982,10.64640999,7.769599915,9.414484375,294.2026367,53.11376953,9.219111443,0.993164063,0.513910294,0.509719491,0.022425987,1437.968018,45.98667145,79.09194183,-0.111933999
11/17/22 12:10,0.0310333,7.712188721,10.65171432,7.769599915,9.414476563,294.2023926,53.08251953,9.218227386,0.955322266,0.51921463,0.514980614,0.022580795,1437.973633,46.33199692,79.09195709,-0.11185756
11/17/22 12:10,0.031382762,7.714813232,10.654562,7.769599915,9.414463867,294.2019958,50.13183594,9.21836853,0.9375,0.522062302,0.51780504,0.02281357,1437.984985,46.85022354,79.09197998,-0.111806928
11/17/22 12:10,0.030569756,7.714172363,10.65776634,7.769499779,9.422585938,294.4558105,59.12451172,9.219703674,0.934570313,0.525266647,0.520983279,0.022271629,1437.981689,45.63735199,79.15977478,-0.112186559
11/17/22 12:10,0.031111157,7.713378906,10.66397762,7.769499779,9.42256543,294.4551697,57.06738281,9.225264549,0.926757813,0.531477928,0.527143896,0.022632575,1437.978882,46.44665527,79.15978241,-0.111824311
11/17/22 12:10,0.031673286,7.717346191,10.66997337,7.769499779,9.422544922,294.4545288,55.98876953,9.224069595,0.944091797,0.537473679,0.53309077,0.023007123,1437.996094,47.28052521,79.15981293,-0.111721651
11/17/22 12:10,0.030781098,7.722290039,10.67648506,7.769499779,9.422583008,294.455719,53.71679688,9.223866463,0.926269531,0.543985367,0.539549351,0.022411585,1438.016235,45.94222641,79.15981293,-0.11244425
11/17/22 12:10,0.031517897,7.724060059,10.67969322,7.769499779,9.422553711,294.4548035,54.28564453,9.225757599,0.912841797,0.547193527,0.542731345,0.022902595,1438.024292,47.03956604,79.15982819,-0.112138249
11/17/22 12:10,0.031536881,7.731536865,10.68052197,7.769499779,9.422553711,294.4548035,52.66015625,9.220778465,1.001708984,0.54802227,0.543553293,0.022914346,1438.055664,47.05786514,79.15982819,-0.112549294
11/17/22 12:10,0.031497382,7.728057861,10.6801424,7.769499779,9.422554688,294.454834,57.23535156,9.211449623,0.893066406,0.547642708,0.54317683,0.022888424,1438.041138,47.00358582,79.15981293,-0.112374184
11/17/22 12:10,0.030917916,7.723327637,10.68290997,7.769499779,9.422579102,294.4555969,61.14794922,9.209017754,0.949707031,0.550410271,0.545921862,0.022502638,1438.020752,46.14507294,79.15983582,-0.112399511
11/17/22 12:10,0.031866528,7.720977783,10.68288708,7.764799595,9.430196289,294.693634,64.11376953,9.211368561,0.949462891,0.550387383,0.545899153,0.023135643,1438.011719,47.56406021,79.21498871,-0.111762568
11/17/22 12:10,0.031497732,7.719696045,10.68346882,7.764799595,9.430210938,294.6940918,63.49121094,9.224510193,0.957519531,0.550969124,0.546476126,0.022889676,1438.006104,47.01531601,79.21499634,-0.111882919
11/17/22 12:10,0.030801261,7.718841553,10.68424892,7.764799595,9.430239258,294.6949768,54.73388672,9.231904984,0.989990234,0.551749229,0.547249854,0.022425383,1438.001953,45.97684097,79.21498871,-0.112200319
11/17/22 12:10,0.030025374,7.718688965,10.68425465,7.764799595,9.430271484,294.6959839,47.36767578,9.234560966,1.020263672,0.551754951,0.547255576,0.02190873,1438.000732,44.81887436,79.21499634,-0.112602908
11/17/22 12:10,0.031826999,7.718139648,10.68362522,7.764799595,9.430197266,294.6936646,52.54248047,9.22612381,0.989501953,0.551125526,0.546631277,0.023109619,1437.999878,47.5089035,79.21499634,-0.111618942
11/17/22 12:10,0.031383235,7.719116211,10.68409824,7.764799595,9.43021582,294.6942444,65.21142578,9.22215271,0.967529297,0.551598549,0.547100425,0.022813363,1438.00354,46.84518814,79.21500397,-0.111907774
